,unitid,uagrntt,uagrnta,upgrntt,upgrnta,ufloant,ufloana,agrnt_t,agrnt_a,pell/loans_total,pell/loans_average
6313,461953,106365.28571428571,2048.4285714285716,106365.28571428571,2048.4285714285716,195609.14285714287,3630.285714285714,23128.714285714286,3031.1428571428573,0.5437643872912746,0.5642609790650087
6314,461962,1743972.142857143,4490.857142857143,661606.8571428572,3635.8571428571427,1581635.857142857,4997.857142857143,796241.0,4643.142857142857,0.4183054235619162,0.7274832070887522
6315,461980,400262.5,3381.0,366095.5,3376.0,669750.5,5207.0,111222.5,4028.5,0.5466147468348288,0.6483579796427885
6316,461999,313256.71428571426,4030.714285714286,311956.5714285714,4015.1428571428573,466901.85714285716,6045.428571428572,153860.2857142857,4155.428571428572,0.6681416375971334,0.6641618223923627
6317,462008,1223357.142857143,4755.857142857143,1067547.857142857,4607.571428571428,2192357.8571428573,8938.857142857143,231481.42857142858,4719.571428571428,0.48694051186247284,0.5154541967653263
6318,462017,382872.0,4053.8571428571427,366637.71428571426,4006.714285714286,651309.1428571428,6872.428571428572,159585.42857142858,4516.714285714285,0.5629242554117377,0.5830128671503108
6320,462035,659537.5714285715,3599.5714285714284,636384.0,3528.4285714285716,981864.8571428572,5200.714285714285,258706.0,3866.8571428571427,0.648138076610485,0.6784507622579317
6321,462053,977392.4285714285,6556.0,710409.5714285715,5581.857142857143,1175065.4285714286,9175.857142857143,477042.85714285716,5958.571428571428,0.6045702257552102,0.6083199701078918
6322,462062,267469.4285714286,4122.857142857143,238811.85714285713,3941.714285714286,372797.28571428574,5523.428571428572,73711.85714285714,4554.571428571428,0.6405944096006216,0.7136354231326298
6323,462071,628128.8571428572,4731.285714285715,528822.1428571428,4528.142857142857,976257.2857142857,7866.0,110973.85714285714,4865.142857142857,0.5416831716346437,0.5756601649050161
6324,462309,230172.5,2931.0,178292.25,2539.0,433847.75,5556.75,81011.75,4272.25,0.4109558018913317,0.4569217618212084
6325,462318,169711.0,3660.25,97418.0,2862.0,244401.75,5809.75,42275.25,2927.25,0.39859780054766386,0.4926201643788459
6326,462327,111669.0,3621.25,64771.5,2841.0,155420.25,5330.25,19746.0,2922.0,0.41675071298624217,0.5329956381032784
6327,462336,400838.71428571426,5070.857142857143,354279.4285714286,4518.571428571428,443224.28571428574,5440.714285714285,173620.2857142857,5542.285714285715,0.7993231417824578,0.830510699750558
6328,462345,231634.85714285713,4065.4285714285716,193261.42857142858,3925.8571428571427,402627.4285714286,6634.428571428572,47731.857142857145,4696.571428571428,0.4800006528545355,0.5917400572769751
6329,462354,3021543.714285714,12889.57142857143,341879.5714285714,4057.5714285714284,1094019.4285714286,6450.714285714285,848421.5714285715,12324.142857142857,0.3124986289091758,0.6290111837005868
6330,462363,623907.0,3899.0,609207.0,3808.0,1214471.0,7886.0,178714.0,4582.0,0.5016233405326269,0.4828810550342379
6331,462372,932751.0,4183.0,911351.0,4087.0,2394775.0,9618.0,171558.0,4515.0,0.3805580900084559,0.42493241838220003
6333,463056,10999550.0,10686.6,3116260.6,4781.6,3270871.0,5647.8,4518995.2,11162.0,0.9527311226887273,0.8466305464074507
6334,464226,11845734.5,18953.75,1373787.0,4583.0,3381267.5,6853.25,3165895.25,14484.25,0.40629349792644326,0.6687338124247619
6335,465812,37704384.0,5776.0,31039492.0,5108.666666666667,59367898.666666664,9480.833333333334,12224603.833333334,5591.0,0.5228329231303543,0.5388415223696933
6336,466152,442837.4,3219.4,382491.6,2838.8,960874.6,6736.4,762.0,762.0,0.3980660952011844,0.4214120301644796
6337,466161,292471.2,2846.4,235635.0,2479.2,735773.2,6275.2,6686.5,4200.0,0.32025493725512155,0.3950790413054564
6339,466189,612929.4,4525.0,355695.4,2939.6,732575.0,6488.6,6404.2,5719.0,0.4855412756373068,0.45304071756619296
6340,466514,1037595.0,5862.0,501648.0,4180.0,1121355.0,6965.0,269165.0,7477.0,0.4473587757668178,0.6001435750179469
6341,466523,447083.0,3564.75,424183.0,3412.0,469259.0,5836.25,333181.5,3607.5,0.9039421726594482,0.5846219747269222
6342,466921,1038936.7142857143,3449.4285714285716,825531.2857142857,3161.285714285714,3896008.714285714,9014.285714285714,10079.0,5716.5,0.21189153984365172,0.3506973058637084
6343,466930,2007465.7142857143,3635.0,1491486.7142857143,3376.5714285714284,6624208.857142857,9752.285714285714,12186.142857142857,5251.0,0.22515695782711476,0.34623384993994083
6344,467058,395866.0,3473.0,383766.0,3366.0,1080023.0,8308.0,56188.0,3512.0,0.3553313216477797,0.40515166104959077
6345,467094,1217934.2857142857,4203.142857142857,1100283.2857142857,3846.4285714285716,1783586.2857142857,6635.857142857143,210242.7142857143,5747.571428571428,0.6168937799797263,0.5796430647348819
6346,467368,1033990.0,4195.166666666667,920165.0,3874.5,1483607.6666666667,7334.666666666667,238546.33333333334,4568.166666666667,0.6202212489690109,0.5282448645700781
6347,467508,524008.0,3940.0,511405.0,3874.0,1052216.0,7971.0,191637.0,4077.0,0.4860266333148327,0.4860117927487141
6348,467517,423420.0,3957.0,409648.0,3865.0,824418.0,7705.0,141462.0,3823.0,0.49689356612786234,0.5016223231667748
6349,467526,487362.0,4201.0,476028.0,4104.0,885180.0,8430.0,287042.0,4630.0,0.5377753677218193,0.48683274021352313
6350,467535,510920.0,4154.0,498067.0,4049.0,855000.0,7371.0,227061.0,5160.0,0.5825345029239766,0.5493148826482159
6351,467544,175418.0,3508.0,169901.0,3467.0,346999.0,7543.0,135161.0,4360.0,0.4896296531113922,0.4596314463741217
6352,467553,224733.0,4086.0,213594.0,4030.0,440464.0,9372.0,118673.0,4747.0,0.4849295288604744,0.430004268032437
6353,467562,173891.0,3700.0,163780.0,3560.0,339588.0,7225.0,66850.0,4457.0,0.48229030472219275,0.49273356401384083
6354,467571,251993.0,4421.0,242365.0,4252.0,524230.0,9708.0,106864.0,4857.0,0.4623256967361654,0.43798928718582614
6355,467580,251277.0,4119.0,241477.0,3959.0,510313.0,8231.0,206844.0,4497.0,0.4731939025656803,0.48098651439679263
6356,467599,170784.0,3634.0,168784.0,3669.0,510266.0,7731.0,83960.0,4198.0,0.3307764969643284,0.47458284827318586
6357,467605,415938.0,4333.0,395287.0,4161.0,757061.0,7725.0,139576.0,4502.0,0.5221336193516771,0.5386407766990291
6358,467614,402156.0,4233.0,396056.0,4259.0,725944.0,8157.0,154786.0,4993.0,0.545573763265486,0.5221282334191492
6359,467623,327405.0,3945.0,322005.0,3927.0,753208.0,9075.0,166342.0,4496.0,0.4275113912757167,0.43272727272727274
6360,467632,468643.0,3938.0,455899.0,3897.0,1009311.0,9260.0,270427.0,4663.0,0.4516932838342196,0.42084233261339093
6361,467641,623972.0,4245.0,606904.0,4129.0,1136845.0,8063.0,276338.0,4935.0,0.5338493814020381,0.5120922733473893
6362,467650,378585.0,4254.0,372906.0,4190.0,659548.0,7669.0,156075.0,4590.0,0.5653963017096557,0.5463554570348155
6363,467669,256121.0,3940.0,246579.0,3794.0,391520.0,6991.0,114697.0,4779.0,0.6297992439722109,0.5426977542554713
6364,467678,682449.0,4580.0,662781.0,4478.0,1140757.0,8090.0,393537.0,5111.0,0.5810010370306735,0.5535228677379481
6365,467784,3282643.0,5702.333333333333,2999631.0,5374.0,2941722.6666666665,6576.666666666667,904852.3333333334,6073.666666666667,1.0196851776646065,0.8171312721743538
6366,467793,372834.0,3983.0,232817.0,3212.0,403007.3333333333,7033.0,52153.0,7171.5,0.5776991651103124,0.4567041091994881
6367,467863,1009002.2857142857,5031.142857142857,797637.8571428572,4404.571428571428,1528131.857142857,8231.714285714286,143683.0,4729.142857142857,0.5219692616278532,0.5350734094616639
6368,467872,852206.0,4627.714285714285,713028.8571428572,4438.0,1381821.0,7983.428571428572,125844.0,4959.714285714285,0.516006673181879,0.5559015102712762
6369,467906,788670.2857142857,4644.285714285715,701764.4285714285,4498.428571428572,1037049.5714285715,7514.714285714285,143138.14285714287,4730.142857142857,0.6766932342537145,0.5986160485143434
6370,468015,1469720.0,6652.5,692221.0,4393.0,1796035.5,9384.0,308730.0,5146.0,0.38541610118508235,0.4681372549019608
6371,468024,1014690.75,3976.25,675284.25,3470.5,2065220.0,8405.5,26028.0,5522.666666666667,0.3269793290787422,0.41288442091487715
6372,468246,543007.8571428572,4283.142857142857,543007.8571428572,4283.142857142857,895699.8571428572,7232.285714285715,227306.14285714287,4252.571428571428,0.6062386331901041,0.5922253387587405
6373,468255,162038.42857142858,3806.5714285714284,162038.42857142858,3806.5714285714284,300136.5714285714,6402.714285714285,74972.85714285714,3881.1428571428573,0.539882320238977,0.5945246435663446
6374,468291,563380.0,3990.5,482652.0,3551.5,778158.5,5696.5,253288.5,4877.5,0.6202489595628654,0.6234529974545774
6375,468398,446371.3333333333,3247.3333333333335,333508.6666666667,2701.6666666666665,868153.0,5853.0,44647.333333333336,4099.666666666667,0.3841588598630272,0.46158665072042826
6376,468705,498702.5,4827.75,479077.5,4587.25,469252.5,4882.75,166102.0,5202.75,1.020937554941103,0.9394808253545646
6377,468723,4882131.0,5223.0,3351375.0,3949.5,3189105.0,5312.5,542820.5,4809.0,1.050882614401219,0.7434352941176471
6378,468732,1325893.75,4663.0,1250862.5,4727.5,1577045.0,5788.75,713235.0,3365.75,0.7931685525777641,0.816670265601382
6379,468769,924087.1428571428,11169.714285714286,348101.0,5142.571428571428,199869.42857142858,6497.285714285715,525837.7142857143,12094.57142857143,1.7416420434483655,0.7914953497064707
6380,468848,2468206.5714285714,3682.8571428571427,1944564.857142857,3812.1428571428573,3348692.8571428573,7288.571428571428,1209547.7142857143,4222.142857142857,0.5806937035133111,0.523030184241474
6382,468893,689685.8571428572,4633.571428571428,616248.8571428572,4402.571428571428,1172531.5714285714,8114.428571428572,130611.57142857143,5176.0,0.5255712273845566,0.5425608704072111
6383,468909,3290225.714285714,3515.714285714286,2687792.285714286,3538.8571428571427,4821132.0,6650.857142857143,1740973.857142857,4255.714285714285,0.5575023222169163,0.5320903857719735
6384,468963,1990739.2857142857,3693.285714285714,1874450.4285714286,3594.4285714285716,4721419.571428572,7725.714285714285,1788467.857142857,3777.8571428571427,0.3970099247087823,0.46525517751479295
6385,469054,1702188.0,3176.0,1690813.0,3155.0,2813567.0,4410.0,1088601.0,3329.0,0.6009499684919535,0.7154195011337868
6386,469124,883820.5,2637.5,826459.75,2463.75,1775891.0,3433.5,326465.75,3985.25,0.4653775203545713,0.7175622542595019
6387,469133,691404.75,2844.0,633707.25,2606.75,1233986.75,3356.0,252439.0,3546.5,0.5135446146403112,0.776743146603099
6388,469142,859858.25,2687.75,815597.75,2547.0,1544278.0,3142.0,325019.25,3923.5,0.5281417918276372,0.8106301718650541
6389,469151,302908.5,3604.5,282177.25,3367.25,573788.25,3984.25,139088.25,3659.5,0.49177941514138707,0.8451402396937944
6390,469160,435038.0,2349.25,401851.0,2170.5,879046.5,3183.5,200520.0,3494.25,0.4571441897556045,0.6817967645673001
6391,469197,552395.5,4122.5,549895.5,4104.0,581862.0,4522.0,178520.5,4688.0,0.945061715664539,0.907563025210084
6393,469416,1898011.857142857,5480.714285714285,1809847.0,5298.428571428572,14180.57142857143,3102.0,549145.0,6379.0,127.62863676660218,1.7080685272174634
6394,469586,225865.75,1929.5,220695.25,1918.25,509413.5,3505.5,146166.25,2033.0,0.4332340034176558,0.5472115247468264
6395,469610,2068888.0,5183.142857142857,2068888.0,5188.857142857143,3631280.285714286,7747.285714285715,1460571.5714285714,4603.714285714285,0.5697406526670916,0.6697645258247128
6396,469629,1330648.4285714286,7133.714285714285,791964.2857142857,4434.571428571428,1305341.142857143,8076.714285714285,771282.4285714285,4257.285714285715,0.6067105829368304,0.5490563701646709
6397,469638,2567506.5,6018.833333333333,2143039.0,5310.333333333333,3785689.8333333335,8604.5,1162483.1666666667,5772.833333333333,0.5660894300241801,0.6171576888062448
6398,469647,1028729.0,3297.0,996162.0,3234.0,1390144.0,4983.0,1011703.0,3317.0,0.7165890727867041,0.6490066225165563
6399,469911,1202727.4285714286,3830.285714285714,1191430.5714285714,3833.285714285714,1649765.7142857143,5444.142857142857,741669.2857142857,3850.8571428571427,0.7221816777447186,0.7041118895798892
6400,469920,1092198.2857142857,3806.714285714286,1077208.142857143,3814.5714285714284,1640297.4285714286,5963.428571428572,921746.5714285715,3848.714285714286,0.6567151323253048,0.6396607895745496
6401,469957,452387.0,4037.5714285714284,422389.85714285716,4011.285714285714,831988.0,7145.285714285715,207897.42857142858,4348.285714285715,0.5076874391732299,0.5613891276965831
6402,469993,97074.0,4760.0,97074.0,4760.0,85281.0,4638.5,45446.5,3616.0,1.1382840257501672,1.026193812654953
6403,470038,4530622.571428572,3720.4285714285716,3771297.5714285714,3759.714285714286,6757762.0,7027.857142857143,2399736.8571428573,4187.571428571428,0.5580690132959064,0.5349730663685334
6404,470047,272880.4285714286,5344.142857142857,188783.42857142858,4610.714285714285,426831.5714285714,8610.42857142857,51354.42857142857,4393.857142857143,0.44229021751972425,0.5354802316128283
6405,470092,1747868.5,4361.0,1071046.0,3474.5,2291367.0,6954.0,210047.0,7006.5,0.46742664968117287,0.49964049467932126
6406,470162,2737579.0,4042.5,2543462.0,3907.0,3656416.0,6152.0,609786.0,5540.5,0.6956161443336863,0.6350780234070221
6407,470223,170500.0,5500.0,170500.0,5500.0,210800.0,6800.0,55000.0,5500.0,0.8088235294117647,0.8088235294117647
6408,470296,106670.42857142857,4744.714285714285,106670.42857142857,4744.714285714285,137323.2857142857,6229.571428571428,89478.42857142857,4579.571428571428,0.7767832528662811,0.7616437727887724
6409,470302,215432.0,4787.0,211232.0,4694.0,88735.0,6826.0,104916.0,4562.0,2.3804812080915085,0.6876648110167008
6410,470393,506391.85714285716,5038.714285714285,412217.14285714284,4348.285714285715,760566.1428571428,8269.142857142857,85620.14285714286,5705.285714285715,0.5419872377024408,0.5258447930343446
6411,470861,953618.0,4128.0,919456.0,3980.0,1945651.0,8571.0,134976.0,4654.0,0.47256984937175267,0.46435655116089136
6412,470870,522181.0,3926.0,414929.0,3640.0,1179724.0,8487.0,154721.0,4551.0,0.35171701177563564,0.4288912454341935
6414,470898,539217.0,3745.0,504545.0,3504.0,1054764.0,8052.0,132140.0,3671.0,0.47834871118088973,0.43517138599105815
6415,470904,499850.0,3905.0,481384.0,3790.0,1041728.0,8609.0,94034.0,3918.0,0.4621014314677152,0.4402369613195493
6416,474863,5692360.857142857,5901.428571428572,3073942.8571428573,3859.285714285714,9984933.285714285,8713.285714285714,87752.42857142857,5689.571428571428,0.3078581267579254,0.4429196793074615
6417,474881,353533.6666666667,5474.666666666667,237036.66666666666,3861.0,812085.3333333334,8785.333333333334,37743.0,5443.666666666667,0.2918864027425689,0.43948247078464103
6418,474890,2926928.0,6309.166666666667,2148805.5,4826.666666666667,4342360.5,9517.833333333334,588954.3333333334,6569.333333333333,0.4948473301560292,0.5071182166809673
6419,474906,561894.8333333334,6483.666666666667,393535.1666666667,4969.833333333333,815053.0,9419.166666666666,75054.33333333333,7252.666666666667,0.48283383616361963,0.5276298327877554
6420,474915,1291189.0,3664.5714285714284,1255846.142857143,3587.4285714285716,1849975.5714285714,5252.142857142857,458514.4285714286,4182.285714285715,0.6788447167912411,0.6830409356725147
6421,474924,622302.8571428572,4303.571428571428,514136.28571428574,3682.1428571428573,807678.0,4999.428571428572,206661.85714285713,3942.0,0.6365609632976084,0.7365127443136359
6422,474933,218124.25,3992.5,200718.0,3896.0,273056.0,7281.25,15964.5,5369.75,0.7350799835931091,0.5350729613733906
6423,474942,359619.75,3985.5,330692.5,3868.0,429670.5,6761.5,58758.0,4714.25,0.769642086203265,0.572062412186645
6424,474997,1308004.75,5041.75,1159760.0,4545.75,1793227.25,7552.75,373567.5,5730.25,0.6467445774092492,0.601866869683228
6425,475015,416849.85714285716,4117.0,364664.5714285714,4389.0,1006945.0,7189.285714285715,163195.14285714287,4567.857142857143,0.36214944354316414,0.6104918032786885
6426,475024,1566010.4285714286,4393.285714285715,1376670.0,4147.285714285715,2000775.5714285714,6720.714285714285,781443.1428571428,4627.428571428572,0.6880681769905085,0.617090020193432
6428,475042,1050243.0,4205.5,889589.5,3802.5,1235432.5,5988.0,117750.5,5034.5,0.7200632167277451,0.6350200400801603
6429,475060,1937022.142857143,4983.857142857143,1837536.2857142857,4837.857142857143,3112437.1428571427,9286.142857142857,606116.0,5212.571428571428,0.5903850267085141,0.5209759549559252
